,overall-ratings,work-balance-stars,culture-values-stars,carrer-opportunities-stars,comp-benefit-stars,senior-mangemnet-stars,helpful-count,Company_code,Job_code,Locations_code
6301,0.5,0.625,0.7749999999999999,0.5,0.5,0.75,0.0009551098376313276,0.2,0.1306284017812964,0.20512820512820512
6302,1.0,1.0,0.7749999999999999,1.0,1.0,1.0,0.0009551098376313276,0.2,0.5032162295893122,0.7589743589743589
6303,0.0,0.0,0.7749999999999999,0.0,0.75,0.5,0.009551098376313277,0.2,0.7659574468085107,0.20512820512820512
6304,0.75,0.875,0.7749999999999999,0.625,0.875,0.25,0.0,0.2,0.24492825333993076,0.7948717948717948
6305,1.0,0.75,0.7749999999999999,0.75,1.0,0.75,0.006685768863419293,0.2,0.41217219198416627,0.20512820512820512
6306,0.75,0.625,0.7749999999999999,0.75,0.75,1.0,0.0014326647564469914,0.2,0.48292924294903516,0.20512820512820512
6307,0.25,0.5,0.7749999999999999,0.25,0.625,0.25,0.0014326647564469914,0.2,0.5888174171202376,0.20512820512820512
6308,1.0,0.75,0.7749999999999999,1.0,1.0,0.875,0.0009551098376313276,0.2,0.18456209797130135,0.24102564102564103
6309,0.75,0.75,0.7749999999999999,0.5,0.625,0.75,0.0004775549188156638,0.2,0.7644730331519051,0.7487179487179487
6310,0.75,0.625,0.7749999999999999,0.75,0.875,0.75,0.0,0.2,0.5888174171202376,0.7589743589743589
6311,0.25,0.125,0.7749999999999999,0.75,0.5,0.5,0.0014326647564469914,0.2,0.16526472043542803,0.20512820512820512
6312,0.25,0.0,0.7749999999999999,0.25,0.5,0.375,0.004775549188156638,0.2,0.4438396833250866,0.20512820512820512
6313,0.75,1.0,0.7749999999999999,0.375,0.5,1.0,0.0014326647564469914,0.2,0.4344383968332509,0.20512820512820512
6314,0.75,1.0,0.7749999999999999,0.5,0.75,1.0,0.0,0.2,0.023255813953488375,0.41025641025641024
6315,0.5,0.375,0.7749999999999999,0.25,0.5,0.25,0.0,0.2,0.5888174171202376,0.06666666666666667
6316,1.0,0.625,0.7749999999999999,0.75,0.75,0.75,0.0,0.2,0.7481444829292431,0.20512820512820512
6317,1.0,0.625,0.7749999999999999,1.0,1.0,1.0,0.0,0.2,0.02028698664027709,0.20512820512820512
6318,0.75,0.125,0.7749999999999999,0.375,0.875,0.25,0.0,0.2,0.5358733300346363,0.717948717948718
6319,0.5,0.5,0.7749999999999999,0.25,0.0,0.75,0.0,0.2,0.7644730331519051,0.7487179487179487
6320,0.75,0.75,0.7749999999999999,0.5,0.5,0.5,0.0,0.2,0.24492825333993076,0.20512820512820512
6321,0.75,0.375,0.7749999999999999,0.5,0.375,0.875,0.0033428844317096463,0.2,0.5467590301830777,0.20512820512820512
6322,1.0,0.75,0.7749999999999999,0.75,1.0,0.75,0.0009551098376313276,0.2,0.4344383968332509,0.20512820512820512
6323,1.0,1.0,0.7749999999999999,1.0,1.0,1.0,0.0,0.2,0.5888174171202376,0.20512820512820512
6324,0.5,0.75,0.7749999999999999,0.5,0.75,0.625,0.0014326647564469914,0.2,0.7733795150915389,0.20512820512820512
6325,0.5,0.125,0.7749999999999999,0.5,0.75,0.5,0.0014326647564469914,0.2,0.02028698664027709,0.20512820512820512
6326,0.75,1.0,0.7749999999999999,0.75,1.0,0.5,0.0,0.2,0.4948045522018803,0.20512820512820512
6327,0.5,0.5,0.7749999999999999,0.5,0.875,0.375,0.0,0.2,0.8574962889658586,0.4205128205128205
6328,0.75,0.75,0.7749999999999999,0.5,1.0,0.75,0.0019102196752626551,0.2,0.5888174171202376,0.7487179487179487
6329,0.0,0.0,0.7749999999999999,0.25,0.25,0.0,0.0028653295128939827,0.2,0.243938644235527,0.20512820512820512
6330,0.75,0.75,0.7749999999999999,0.5,0.625,0.5,0.0004775549188156638,0.2,0.14497773379515094,0.27692307692307694
6331,0.25,0.375,0.7749999999999999,0.0,0.25,0.0,0.0014326647564469914,0.2,0.7644730331519051,0.8
6332,0.75,0.375,0.7749999999999999,0.5,0.625,0.625,0.0004775549188156638,0.2,0.47847600197921825,0.20512820512820512
6333,1.0,1.0,0.7749999999999999,1.0,1.0,1.0,0.0,0.2,0.02028698664027709,0.717948717948718
6334,1.0,0.75,0.7749999999999999,1.0,0.75,0.875,0.0,0.2,0.38545274616526476,0.6512820512820513
6335,1.0,0.75,0.7749999999999999,0.875,0.75,0.75,0.0004775549188156638,0.2,0.34438396833250867,0.20512820512820512
6336,0.75,1.0,0.7749999999999999,0.5,0.625,1.0,0.0004775549188156638,0.2,0.02028698664027709,0.20512820512820512
6337,1.0,1.0,0.7749999999999999,0.5,0.875,1.0,0.0,0.2,0.07669470559129145,0.717948717948718
6338,1.0,0.5,0.7749999999999999,0.75,0.5,1.0,0.0,0.2,0.4438396833250866,0.20512820512820512
6339,1.0,1.0,0.7749999999999999,1.0,1.0,1.0,0.0,0.2,0.09648688767936665,0.24102564102564103
6340,1.0,0.375,0.7749999999999999,0.625,0.75,0.75,0.0004775549188156638,0.2,0.7456704601682336,0.20512820512820512
6341,0.5,0.0,0.7749999999999999,0.125,0.625,0.0,0.0,0.2,0.6491835724888669,0.7589743589743589
6342,0.75,0.875,0.7749999999999999,0.875,0.5,0.75,0.0,0.2,0.5358733300346363,0.20512820512820512
6343,0.75,0.75,0.7749999999999999,0.625,0.625,0.75,0.0009551098376313276,0.2,0.32855022266204853,0.20512820512820512
6344,0.75,0.5,0.7749999999999999,0.5,0.5,0.75,0.0014326647564469914,0.2,0.4393864423552697,0.20512820512820512
6345,0.75,1.0,0.7749999999999999,0.875,0.625,0.75,0.0009551098376313276,0.2,0.7456704601682336,0.20512820512820512
6346,1.0,0.75,0.7749999999999999,0.5,0.75,0.75,0.0004775549188156638,0.2,0.4438396833250866,0.20512820512820512
6347,0.25,0.625,0.7749999999999999,0.0,0.625,0.0,0.0,0.2,0.5888174171202376,0.8153846153846154
6348,1.0,1.0,0.7749999999999999,1.0,1.0,1.0,0.0,0.2,0.5477486392874815,0.7589743589743589
6349,0.75,0.625,0.7749999999999999,0.375,0.625,0.5,0.0,0.2,0.9371598218703613,0.6
6350,0.25,0.0,0.7749999999999999,0.25,0.375,0.0,0.0,0.2,0.6877783275606136,0.7487179487179487
6351,0.25,0.375,0.7749999999999999,0.0,0.125,0.0,0.0009551098376313276,0.2,0.5358733300346363,0.20512820512820512
6352,0.25,0.25,0.7749999999999999,0.5,0.5,0.125,0.0014326647564469914,0.2,0.19495299356754084,0.20512820512820512
6353,1.0,0.625,0.7749999999999999,0.75,0.875,0.875,0.0,0.2,0.14497773379515094,0.14358974358974358
6354,0.75,0.5,0.7749999999999999,0.625,0.75,0.75,0.0028653295128939827,0.2,0.16971796140524495,0.20512820512820512
6355,1.0,1.0,0.7749999999999999,1.0,1.0,1.0,0.0,0.2,0.3562592775853538,0.20512820512820512
6356,1.0,1.0,0.7749999999999999,1.0,1.0,1.0,0.0004775549188156638,0.2,0.48144482929242954,0.20512820512820512
6357,0.75,0.5,0.7749999999999999,0.75,0.75,0.375,0.0019102196752626551,0.2,0.5888174171202376,0.20512820512820512
6358,0.75,0.5,0.7749999999999999,0.625,0.625,0.625,0.0004775549188156638,0.2,0.5888174171202376,0.8153846153846154
6359,0.25,0.375,0.7749999999999999,0.25,0.5,0.75,0.0033428844317096463,0.2,0.02028698664027709,0.20512820512820512
6360,1.0,0.625,0.7749999999999999,0.75,0.875,1.0,0.0004775549188156638,0.2,0.6843146956952004,0.20512820512820512
6361,0.25,0.25,0.7749999999999999,0.25,0.75,0.5,0.0033428844317096463,0.2,0.02028698664027709,0.20512820512820512
6362,0.5,0.875,0.7749999999999999,0.25,0.5,0.875,0.0019102196752626551,0.2,0.48292924294903516,0.20512820512820512
6363,1.0,1.0,0.7749999999999999,1.0,1.0,1.0,0.0,0.2,0.0905492330529441,0.7589743589743589
6364,0.75,0.75,0.7749999999999999,0.75,0.75,0.75,0.0,0.2,0.02028698664027709,0.20512820512820512
6365,0.25,0.375,0.7749999999999999,0.25,0.25,0.5,0.0028653295128939827,0.2,0.02028698664027709,0.20512820512820512
6366,0.25,0.25,0.7749999999999999,0.25,0.75,0.0,0.009073543457497613,0.2,0.186046511627907,0.20512820512820512
6367,0.75,0.5,0.7749999999999999,0.75,0.75,0.75,0.0014326647564469914,0.2,0.02028698664027709,0.20512820512820512
6368,0.5,0.25,0.7749999999999999,0.5,0.75,0.75,0.0009551098376313276,0.2,0.243938644235527,0.41025641025641024
6369,0.75,0.625,0.7749999999999999,0.5,1.0,1.0,0.0009551098376313276,0.2,0.7659574468085107,0.20512820512820512
6370,0.75,0.75,0.7749999999999999,0.625,0.5,0.75,0.0,0.2,0.7644730331519051,0.7435897435897436
6371,0.5,0.625,0.7749999999999999,0.25,0.25,0.0,0.0,0.2,0.504205838693716,0.7487179487179487
6372,0.75,0.625,0.7749999999999999,0.625,0.875,1.0,0.0019102196752626551,0.2,0.02028698664027709,0.20512820512820512
6373,1.0,1.0,0.7749999999999999,1.0,1.0,0.75,0.0004775549188156638,0.2,0.5101434933201386,0.7589743589743589
6374,1.0,0.625,0.7749999999999999,0.75,0.875,0.5,0.0,0.2,0.02028698664027709,0.20512820512820512
6375,1.0,1.0,0.7749999999999999,1.0,0.75,1.0,0.0004775549188156638,0.2,0.02028698664027709,0.20512820512820512
6376,0.25,0.625,0.7749999999999999,0.125,0.5,0.0,0.0004775549188156638,0.2,0.8292924294903514,0.20512820512820512
6377,0.75,0.5,0.7749999999999999,0.25,1.0,0.75,0.0009551098376313276,0.2,0.3369619000494805,0.20512820512820512
6378,0.75,0.75,0.7749999999999999,0.75,0.75,0.75,0.0,0.2,0.02028698664027709,0.20512820512820512
6379,0.75,0.625,0.7749999999999999,0.625,0.625,0.25,0.0,0.2,0.7644730331519051,0.6512820512820513
6380,0.5,0.375,0.7749999999999999,0.0,0.625,0.0,0.0014326647564469914,0.2,0.018802572983671453,0.24102564102564103
6381,0.75,0.75,0.7749999999999999,0.75,1.0,1.0,0.0009551098376313276,0.2,0.6872835230084118,0.20512820512820512
6382,0.25,0.0,0.7749999999999999,0.0,0.5,0.0,0.0028653295128939827,0.2,0.5611083621969323,0.20512820512820512
6383,0.75,0.75,0.7749999999999999,0.5,0.5,0.625,0.0014326647564469914,0.2,0.02028698664027709,0.20512820512820512
6384,1.0,0.875,0.7749999999999999,0.75,0.625,1.0,0.0,0.2,0.02028698664027709,0.7487179487179487
6385,0.5,0.75,0.7749999999999999,0.0,0.125,0.5,0.0004775549188156638,0.2,0.996041563582385,0.20512820512820512
6386,0.75,0.75,0.7749999999999999,0.375,0.625,0.625,0.0,0.2,0.5888174171202376,0.20512820512820512
6387,0.75,1.0,0.7749999999999999,0.75,0.75,0.75,0.0004775549188156638,0.2,0.47847600197921825,0.7487179487179487
6388,1.0,0.625,0.7749999999999999,0.75,0.625,0.625,0.0,0.2,0.02028698664027709,0.41025641025641024
6389,0.75,0.75,0.7749999999999999,0.75,0.75,0.75,0.0,0.2,0.28500742206828306,0.24102564102564103
6390,0.75,1.0,0.7749999999999999,0.25,0.875,0.75,0.0014326647564469914,0.2,0.2558139534883721,0.20512820512820512
6391,1.0,0.875,0.7749999999999999,0.75,0.75,0.875,0.0019102196752626551,0.2,0.02028698664027709,0.20512820512820512
6392,1.0,0.75,0.7749999999999999,0.5,0.875,1.0,0.0009551098376313276,0.2,0.47847600197921825,0.20512820512820512
6393,0.75,0.75,0.7749999999999999,0.75,0.75,0.75,0.0,0.2,0.05145967342899555,0.41025641025641024
6394,1.0,1.0,0.7749999999999999,0.875,1.0,1.0,0.0,0.2,0.07224146462147453,0.24102564102564103
6395,0.75,0.625,0.7749999999999999,0.875,0.75,1.0,0.0004775549188156638,0.2,0.9223156853043049,0.20512820512820512
6396,0.75,0.75,0.7749999999999999,0.5,0.625,1.0,0.0009551098376313276,0.2,0.12765957446808512,0.20512820512820512
6397,1.0,0.625,0.7749999999999999,0.5,0.625,0.75,0.0,0.2,0.5888174171202376,0.20512820512820512
6398,0.25,0.0,0.7749999999999999,0.25,0.375,0.375,0.004775549188156638,0.2,0.02028698664027709,0.20512820512820512
6399,1.0,1.0,0.7749999999999999,0.625,0.375,1.0,0.0014326647564469914,0.2,0.3988124690747155,0.24102564102564103
6400,0.5,0.625,0.7749999999999999,0.125,0.375,0.5,0.0004775549188156638,0.2,0.25779317169717963,0.20512820512820512
6401,1.0,1.0,0.7749999999999999,1.0,1.0,1.0,0.0,0.2,0.3621969322117764,0.20512820512820512
6402,1.0,1.0,0.7749999999999999,1.0,1.0,1.0,0.0,0.2,0.38099950519544784,0.5384615384615384
6403,0.5,0.5,0.7749999999999999,0.625,0.5,0.875,0.0,0.2,0.504205838693716,0.7487179487179487
6404,0.25,0.0,0.7749999999999999,0.25,0.625,0.0,0.0004775549188156638,0.2,0.14497773379515094,0.7487179487179487
6405,0.0,0.25,0.7749999999999999,0.25,0.375,0.0,0.0014326647564469914,0.2,0.02028698664027709,0.7487179487179487
6406,1.0,1.0,0.7749999999999999,1.0,1.0,1.0,0.0,0.2,0.006432459178624444,0.20512820512820512
6407,0.75,1.0,0.7749999999999999,0.375,0.375,1.0,0.0028653295128939827,0.2,0.5888174171202376,0.20512820512820512
6408,1.0,0.75,0.7749999999999999,0.875,1.0,0.75,0.0,0.2,0.02028698664027709,0.20512820512820512
6409,1.0,0.75,0.7749999999999999,0.875,1.0,0.75,0.0,0.2,0.02028698664027709,0.7487179487179487
6410,1.0,0.75,0.7749999999999999,0.75,0.75,1.0,0.007640878701050621,0.2,0.15141019297377536,0.20512820512820512
6411,0.75,0.75,0.7749999999999999,0.375,0.5,0.875,0.0019102196752626551,0.2,0.7733795150915389,0.20512820512820512
6412,0.75,0.75,0.7749999999999999,1.0,1.0,1.0,0.0,0.2,0.4512617516081148,0.20512820512820512
6413,0.75,1.0,0.7749999999999999,0.625,0.625,0.75,0.0,0.2,0.152894606630381,0.20512820512820512
6414,0.75,0.375,0.7749999999999999,0.5,0.875,0.75,0.0004775549188156638,0.2,0.8327560613557645,0.20512820512820512
6415,1.0,1.0,0.7749999999999999,0.75,0.625,1.0,0.0,0.2,0.9282533399307275,0.20512820512820512
6416,0.25,0.625,0.7749999999999999,0.25,0.375,0.625,0.0038204393505253103,0.2,0.8327560613557645,0.20512820512820512
6417,0.5,0.75,0.7749999999999999,0.375,0.5,0.5,0.0,0.2,0.05145967342899555,0.20512820512820512
6418,1.0,0.625,0.7749999999999999,0.75,0.5,1.0,0.0033428844317096463,0.2,0.26669965363681347,0.20512820512820512
6419,0.75,0.5,0.7749999999999999,0.75,0.5,0.875,0.011938872970391595,0.2,0.48292924294903516,0.20512820512820512
6420,0.5,0.25,0.7749999999999999,0.25,0.375,0.125,0.0009551098376313276,0.2,0.5462642256308758,0.20512820512820512
6421,0.5,0.5,0.7749999999999999,0.25,0.375,0.75,0.0052531041069723014,0.2,0.12716476991588324,0.20512820512820512
6422,0.5,0.375,0.7749999999999999,0.625,0.5,0.875,0.0,0.2,0.504205838693716,0.558974358974359
6423,0.25,0.75,0.7749999999999999,0.25,0.375,0.75,0.0019102196752626551,0.2,0.9638792676892628,0.20512820512820512
6424,0.0,0.75,0.7749999999999999,0.25,0.625,0.25,0.0019102196752626551,0.2,0.6952003958436418,0.20512820512820512
6425,0.75,0.0,0.7749999999999999,0.5,0.75,0.375,0.0033428844317096463,0.2,0.34735279564571997,0.20512820512820512
6426,0.75,0.5,0.7749999999999999,0.625,0.5,1.0,0.0009551098376313276,0.2,0.5888174171202376,0.20512820512820512
6427,0.75,0.75,0.7749999999999999,0.625,0.5,0.75,0.0004775549188156638,0.2,0.47847600197921825,0.20512820512820512
6428,0.25,0.625,0.7749999999999999,0.25,0.5,1.0,0.0033428844317096463,0.2,0.9223156853043049,0.20512820512820512
6429,0.0,0.0,0.7749999999999999,0.0,0.25,0.5,0.011461318051575931,0.2,0.7105393369619001,0.20512820512820512
6430,1.0,0.875,0.7749999999999999,0.75,0.5,0.75,0.0004775549188156638,0.2,0.48292924294903516,0.20512820512820512
6431,0.5,0.25,0.7749999999999999,0.5,0.375,0.5,0.0004775549188156638,0.2,0.5888174171202376,0.20512820512820512
6432,1.0,0.75,0.7749999999999999,0.75,0.875,1.0,0.0,0.2,0.21919841662543296,0.20512820512820512
6433,0.75,0.75,0.7749999999999999,0.25,0.5,0.5,0.0004775549188156638,0.2,0.4819396338446314,0.20512820512820512
6434,1.0,1.0,0.7749999999999999,1.0,1.0,1.0,0.0,0.2,0.7065809005442851,0.4666666666666667
6435,0.75,0.625,0.7749999999999999,0.75,0.625,1.0,0.0009551098376313276,0.2,0.6036615536862939,0.20512820512820512
6436,0.75,0.625,0.7749999999999999,0.75,0.625,0.875,0.0,0.2,0.028203859475507177,0.18974358974358974
6437,1.0,0.75,0.7749999999999999,0.625,0.75,0.75,0.0,0.2,0.24492825333993076,0.14358974358974358
6438,0.75,0.75,0.7749999999999999,0.75,0.625,1.0,0.0,0.2,0.16229589312221673,0.8
6439,1.0,1.0,0.7749999999999999,1.0,0.875,1.0,0.0,0.2,0.0905492330529441,0.18974358974358974
6440,0.75,0.75,0.7749999999999999,0.75,0.875,0.75,0.0004775549188156638,0.2,0.8278080158337457,0.24102564102564103
6441,0.75,0.875,0.7749999999999999,0.75,0.625,0.5,0.0,0.2,0.24443344878772888,0.27692307692307694
6442,0.0,0.0,0.7749999999999999,0.5,0.5,0.0,0.0028653295128939827,0.2,0.5888174171202376,0.20512820512820512
6443,0.75,0.625,0.7749999999999999,0.625,0.75,0.25,0.0,0.2,0.047006432459178626,0.7435897435897436
6444,1.0,0.875,0.7749999999999999,1.0,0.75,0.75,0.0,0.2,0.9752597723899061,0.24102564102564103
6445,0.5,0.375,0.7749999999999999,0.0,0.0,0.75,0.0004775549188156638,0.2,0.5888174171202376,0.7487179487179487
6446,1.0,1.0,0.7749999999999999,1.0,1.0,1.0,0.0004775549188156638,0.2,0.025729836714497776,0.20512820512820512
6447,0.5,0.25,0.7749999999999999,0.375,0.75,0.75,0.0014326647564469914,0.2,0.5888174171202376,0.20512820512820512
6448,0.5,0.375,0.7749999999999999,0.5,1.0,0.625,0.0,0.2,0.8302820385947551,0.20512820512820512
6449,0.75,0.625,0.7749999999999999,0.625,0.625,1.0,0.0019102196752626551,0.2,0.39336961900049483,0.20512820512820512
6450,0.75,0.75,0.7749999999999999,0.75,0.75,0.75,0.0009551098376313276,0.2,0.18505690252350324,0.717948717948718
6451,0.5,0.25,0.7749999999999999,0.25,1.0,1.0,0.0009551098376313276,0.2,0.12716476991588324,0.20512820512820512
6452,1.0,1.0,0.7749999999999999,0.625,0.75,1.0,0.0014326647564469914,0.2,0.41810984661058886,0.20512820512820512
6453,0.25,0.0,0.7749999999999999,0.25,0.625,0.625,0.004775549188156638,0.2,0.5180603661553687,0.20512820512820512
6454,0.5,0.375,0.7749999999999999,0.625,1.0,0.75,0.0004775549188156638,0.2,0.02028698664027709,0.20512820512820512
6455,0.5,0.375,0.7749999999999999,0.5,0.625,0.5,0.0,0.2,0.4512617516081148,0.20512820512820512
6456,0.25,0.5,0.7749999999999999,0.25,0.5,0.5,0.008595988538681949,0.2,0.9238000989609105,0.20512820512820512
6457,0.75,0.375,0.7749999999999999,0.75,0.625,0.75,0.0,0.2,0.24987629886194956,0.7487179487179487
6458,0.5,0.5,0.7749999999999999,0.375,0.5,0.625,0.0,0.2,0.04651162790697675,0.717948717948718
6459,1.0,0.625,0.7749999999999999,1.0,0.875,0.75,0.0033428844317096463,0.2,0.5888174171202376,0.20512820512820512
6460,0.75,0.625,0.7749999999999999,0.5,0.75,1.0,0.0,0.2,0.5462642256308758,0.20512820512820512
6461,0.75,0.625,0.7749999999999999,0.375,0.75,0.875,0.0019102196752626551,0.2,0.6813458683819892,0.20512820512820512
6462,0.75,0.5,0.7749999999999999,0.25,0.875,0.25,0.0,0.2,0.6669965363681346,0.20512820512820512
6463,0.75,0.875,0.7749999999999999,0.0,0.875,0.75,0.0033428844317096463,0.2,0.9975259772389907,0.24102564102564103
6464,0.25,0.25,0.7749999999999999,0.5,0.625,0.375,0.0014326647564469914,0.2,0.47847600197921825,0.20512820512820512
6465,0.25,0.75,0.7749999999999999,0.25,0.75,0.625,0.004775549188156638,0.2,0.7456704601682336,0.20512820512820512
6466,0.0,0.25,0.7749999999999999,0.0,0.625,0.625,0.0033428844317096463,0.2,0.5888174171202376,0.20512820512820512
6467,0.75,0.75,0.7749999999999999,0.75,0.875,1.0,0.0014326647564469914,0.2,0.41810984661058886,0.20512820512820512
6468,0.5,0.375,0.7749999999999999,0.5,0.75,0.25,0.009073543457497613,0.2,0.027709054923305297,0.41025641025641024
6469,0.75,0.75,0.7749999999999999,0.625,0.75,1.0,0.002387774594078319,0.2,0.8248391885205345,0.20512820512820512
6470,1.0,0.375,0.7749999999999999,0.875,0.75,1.0,0.0004775549188156638,0.2,0.772884710539337,0.20512820512820512
6471,0.75,0.75,0.7749999999999999,0.75,0.75,0.75,0.0004775549188156638,0.2,0.7644730331519051,0.6
6472,0.5,0.5,0.7749999999999999,0.5,0.5,0.5,0.0014326647564469914,0.2,0.8802572983671451,0.20512820512820512
6473,0.5,0.5,0.7749999999999999,0.5,0.5,0.5,0.0,0.2,0.9371598218703613,0.20512820512820512
6474,0.75,0.75,0.7749999999999999,0.25,0.625,0.75,0.0009551098376313276,0.2,0.5888174171202376,0.20512820512820512
6475,0.75,0.625,0.7749999999999999,0.75,0.5,0.75,0.0,0.2,0.9371598218703613,0.7487179487179487
6476,0.75,0.75,0.7749999999999999,0.375,0.5,0.375,0.002387774594078319,0.2,0.12716476991588324,0.20512820512820512
6477,0.75,0.5,0.7749999999999999,0.25,0.75,0.625,0.0004775549188156638,0.2,0.9708065314200892,0.24102564102564103
6478,0.5,0.625,0.7749999999999999,0.375,0.375,0.25,0.0,0.2,0.9668480950024742,0.24102564102564103
6479,0.5,0.375,0.7749999999999999,0.875,0.5,1.0,0.0004775549188156638,0.2,0.7456704601682336,0.20512820512820512
6480,1.0,0.875,0.7749999999999999,0.75,0.875,0.75,0.0004775549188156638,0.2,0.9223156853043049,0.20512820512820512
6481,0.5,0.75,0.7749999999999999,0.75,0.625,0.625,0.0004775549188156638,0.2,0.5868381989114301,0.20512820512820512
6482,0.75,0.625,0.7749999999999999,0.75,0.75,1.0,0.0004775549188156638,0.2,0.02028698664027709,0.20512820512820512
6483,0.5,0.75,0.7749999999999999,0.25,0.5,0.75,0.0038204393505253103,0.2,0.08411677387431965,0.20512820512820512
6484,1.0,0.875,0.7749999999999999,0.625,0.875,0.75,0.0,0.2,0.5888174171202376,0.20512820512820512
6485,0.5,0.125,0.7749999999999999,0.625,0.75,0.875,0.010028653295128939,0.2,0.5888174171202376,0.20512820512820512
6486,0.5,0.5,0.7749999999999999,0.5,0.5,0.5,0.0014326647564469914,0.2,0.3814943097476497,0.20512820512820512
6487,0.0,0.0,0.7749999999999999,0.0,0.375,0.125,0.0052531041069723014,0.2,0.9223156853043049,0.20512820512820512
6488,0.5,0.5,0.7749999999999999,0.5,0.5,0.5,0.0,0.2,0.02028698664027709,0.517948717948718
6489,0.25,0.125,0.7749999999999999,0.0,0.625,0.375,0.0019102196752626551,0.2,0.731815932706581,0.20512820512820512
6490,0.25,0.25,0.7749999999999999,0.375,0.625,0.75,0.0004775549188156638,0.2,0.02028698664027709,0.20512820512820512
6491,0.75,0.75,0.7749999999999999,0.25,0.5,0.75,0.0,0.2,0.02028698664027709,0.20512820512820512
6492,1.0,0.75,0.7749999999999999,0.75,0.75,1.0,0.0,0.2,0.17862444334487879,0.20512820512820512
6493,0.75,0.875,0.7749999999999999,0.0,0.5,0.875,0.0028653295128939827,0.2,0.6848095002474024,0.20512820512820512
6494,0.75,0.625,0.7749999999999999,0.375,0.5,0.5,0.0014326647564469914,0.2,0.1103414151410193,0.20512820512820512
6495,0.75,0.0,0.7749999999999999,0.75,0.875,1.0,0.0009551098376313276,0.2,0.02028698664027709,0.20512820512820512
6496,1.0,0.875,0.7749999999999999,0.875,1.0,1.0,0.0,0.2,0.07768431469569521,0.41025641025641024
6497,0.25,0.875,0.7749999999999999,0.125,0.875,0.5,0.0009551098376313276,0.2,0.6803562592775855,0.20512820512820512
6498,0.25,0.0,0.7749999999999999,0.5,0.75,1.0,0.011461318051575931,0.2,0.8545274616526473,0.20512820512820512
6499,1.0,1.0,0.7749999999999999,1.0,0.75,1.0,0.0014326647564469914,0.2,0.40623453735774373,0.20512820512820512
6500,0.5,0.5,0.7749999999999999,0.625,0.5,0.5,0.0014326647564469914,0.2,0.02028698664027709,0.20512820512820512
6501,0.75,0.375,0.7749999999999999,0.625,0.75,1.0,0.0052531041069723014,0.2,0.4438396833250866,0.20512820512820512
6502,0.75,0.75,0.7749999999999999,0.5,0.75,0.75,0.0014326647564469914,0.2,0.15239980207817913,0.20512820512820512
6503,1.0,0.625,0.7749999999999999,0.625,0.5,0.75,0.0009551098376313276,0.2,0.24492825333993076,0.558974358974359
6504,0.75,0.75,0.7749999999999999,0.75,0.75,0.5,0.002387774594078319,0.2,0.13211281543790204,0.20512820512820512
6505,0.75,0.875,0.7749999999999999,0.75,0.875,0.375,0.0004775549188156638,0.2,0.02028698664027709,0.20512820512820512
6506,1.0,1.0,0.7749999999999999,0.75,0.625,1.0,0.0,0.2,0.24492825333993076,0.7589743589743589
6507,0.25,0.625,0.7749999999999999,0.375,0.75,0.0,0.0014326647564469914,0.2,0.9534883720930234,0.24102564102564103
6508,0.75,0.75,0.7749999999999999,0.25,0.625,0.75,0.0,0.2,0.02028698664027709,0.20512820512820512
6509,0.5,0.375,0.7749999999999999,0.25,0.5,0.25,0.0014326647564469914,0.2,0.5888174171202376,0.20512820512820512
6510,1.0,1.0,0.7749999999999999,1.0,1.0,1.0,0.0,0.2,0.1934685799109352,0.24102564102564103
6511,0.75,0.875,0.7749999999999999,0.5,0.25,0.5,0.0,0.2,0.5888174171202376,0.20512820512820512
