,company,location,job-title,overall-ratings,work-balance-stars,culture-values-stars,carrer-opportunities-stars,comp-benefit-stars,senior-mangemnet-stars,helpful-count,year
3558,google,"Mountain View, CA",Current Employee - Database Administrator,4.0,4.0,4.0,4.0,4.0,4.0,0,2014.0
3559,google,"Mountain View, CA",Current Employee - Account Executive,5.0,4.0,5.0,4.0,4.0,4.0,1,2014.0
3560,google,"Los Angeles, CA",Current Employee - Software Engineer,5.0,5.0,5.0,5.0,5.0,5.0,0,2014.0
3561,google,"Los Angeles, CA",Current Employee - Software Engineer,5.0,2.0,3.0,3.0,5.0,3.0,0,2014.0
3563,google,"Mountain View, CA",Current Employee - Program Manager II,5.0,4.0,5.0,5.0,4.0,3.0,1,2014.0
3568,google,"Mountain View, CA",Current Employee - Anonymous Employee,5.0,5.0,5.0,5.0,5.0,5.0,0,2014.0
3569,google,"Mountain View, CA",Current Employee - Anonymous Employee,5.0,4.0,5.0,5.0,5.0,4.0,0,2014.0
3570,google,"Mountain View, CA",Current Employee - Software Engineer,5.0,4.0,4.4,4.0,4.4,3.9,4,2014.0
3571,google,"Los Angeles, CA",Current Employee - Account Executive,4.0,5.0,5.0,3.0,5.0,3.0,4,2014.0
3572,google,"Mountain View, CA",Current Employee - Business Analyst,5.0,5.0,5.0,5.0,5.0,5.0,13,2014.0
3573,google,"Mountain View, CA",Current Employee - People Operations Associate,5.0,5.0,5.0,4.0,5.0,4.0,0,2014.0
3575,google,"Mountain View, CA",Current Employee - Business Development Manager,5.0,5.0,5.0,5.0,4.0,4.0,0,2014.0
3579,google,"San Francisco, CA",Current Employee - Product Manager,5.0,5.0,4.0,3.0,4.0,4.0,0,2014.0
3581,google,"Mountain View, CA",Current Employee - Staff Software Engineer,5.0,5.0,4.0,4.0,4.0,4.0,0,2014.0
3582,google,"Mountain View, CA",Current Employee - Technical Recruiter,5.0,3.0,5.0,5.0,5.0,5.0,4,2014.0
3584,google,"Mountain View, CA",Former Employee - Software Engineer II,5.0,5.0,5.0,4.0,5.0,5.0,1,2014.0
3585,google,"Mountain View, CA",Current Employee - Anonymous Employee,5.0,5.0,5.0,4.0,5.0,5.0,0,2014.0
3590,google,"Foster City, CA",Former Employee - Software Engineer,3.0,3.0,3.0,3.0,3.0,3.0,0,2014.0
3593,google,"Mountain View, CA",Former Employee - Software Engineer,5.0,5.0,4.0,4.0,5.0,3.0,0,2014.0
3594,google,"San Francisco, CA",Former Employee - Developer,5.0,5.0,5.0,5.0,5.0,5.0,0,2014.0
3595,google,"Mountain View, CA",Current Employee - Software Engineer III,4.0,4.0,4.0,4.0,4.0,4.0,0,2014.0
3596,google,"Mountain View, CA",Current Employee - Marketing Specialist,3.0,2.0,4.0,2.0,5.0,3.0,0,2014.0
3597,google,"Mountain View, CA",Current Employee - Software Developer,4.0,4.0,5.0,4.0,4.0,4.0,0,2014.0
3599,google,"Mountain View, CA",Current Employee - Software Engineer,5.0,4.0,4.4,4.0,4.4,3.9,0,2014.0
3600,google,"Mountain View, CA",Current Employee - Business Role,2.0,2.0,4.0,1.0,2.0,1.0,1,2014.0
3601,google,"Mountain View, CA",Former Employee - Communications Associate,4.0,2.0,4.0,3.0,5.0,4.0,1,2014.0
3602,google,"Mountain View, CA",Current Employee - Software Engineer,5.0,5.0,5.0,5.0,5.0,5.0,1,2014.0
3603,google,"Mountain View, CA",Current Employee - Anonymous Employee,5.0,3.0,4.0,4.0,4.0,4.0,1,2014.0
3604,google,"San Francisco, CA",Former Employee - Product Manager,5.0,5.0,5.0,5.0,5.0,1.0,1,2014.0
3606,google,"Mountain View, CA",Current Employee - Business Intelligence Analyst,5.0,5.0,5.0,5.0,3.0,4.0,6,2014.0
3609,google,"Mountain View, CA",Former Employee - Information Technology Resident,4.0,3.0,5.0,4.0,5.0,3.0,4,2014.0
3610,google,"Mountain View, CA",Current Employee - Senior Software Engineer,5.0,5.0,5.0,5.0,5.0,5.0,0,2014.0
3611,google,"Mountain View, CA",Current Employee - Software Engineer III,5.0,4.0,5.0,4.0,5.0,4.0,0,2014.0
3620,google,"Mountain View, CA",Current Employee - Program Manager,5.0,5.0,5.0,5.0,5.0,5.0,1,2014.0
3622,google,"Mountain View, CA",Current Employee - Product Support Manager,4.0,3.0,4.0,4.0,4.0,4.0,3,2014.0
3623,google,"San Francisco, CA",Current Employee - Program Manager,5.0,4.0,5.0,4.0,5.0,4.0,9,2014.0
3625,google,"Mountain View, CA",Current Employee - Anonymous Employee,4.0,3.0,4.0,4.0,5.0,3.0,1,2014.0
3627,google,"Mountain View, CA",Former Employee - Program Manager,1.0,1.0,1.0,3.0,5.0,2.0,32,2014.0
3628,google,"Mountain View, CA",Current Employee - Developer Advocate,5.0,5.0,5.0,5.0,5.0,5.0,0,2014.0
3630,google,"Mountain View, CA",Current Employee - Principal,5.0,5.0,5.0,5.0,5.0,5.0,2,2014.0
3635,google,"San Francisco, CA",Current Employee - Software Engineer In Test,4.0,4.0,5.0,4.0,4.0,3.0,0,2014.0
3636,google,"Mountain View, CA",Former Employee - Software Engineer,4.0,4.0,4.4,4.0,4.4,3.9,0,2014.0
3638,google,"Mountain View, CA",Current Employee - Product Manager,5.0,5.0,5.0,4.0,5.0,4.0,2,2014.0
3641,google,"Mountain View, CA",Current Employee - Strategic Partner Development Manager,5.0,4.0,5.0,5.0,5.0,4.0,0,2014.0
3646,google,"Mountain View, CA",Current Employee - Regional Security Specialist,5.0,5.0,5.0,3.0,3.0,5.0,0,2014.0
3647,google,"Mountain View, CA",Current Employee - Recruiter,3.0,3.0,4.0,3.0,3.0,3.0,0,2014.0
3648,google,"Mountain View, CA",Current Employee - Software Engineer,5.0,3.0,5.0,4.0,4.0,4.0,1,2014.0
3650,google,"Los Angeles, CA",Current Employee - Software Engineer,5.0,3.0,4.0,4.0,4.0,4.0,0,2014.0
3651,google,"San Francisco, CA",Current Employee - Software Engineer,3.0,3.0,3.0,3.0,3.0,3.0,0,2014.0
3652,google,"Mountain View, CA",Current Employee - Software Engineer,5.0,5.0,4.0,4.0,5.0,4.0,0,2014.0
3655,google,"Mountain View, CA",Current Employee - Senior Recruiter,5.0,4.0,5.0,3.0,4.0,4.0,0,2014.0
3659,google,"Irvine, CA",Current Employee - Software Engineer,5.0,5.0,5.0,5.0,5.0,5.0,1,2014.0
3660,google,"Mountain View, CA",Former Employee - Project Manager,3.0,3.0,4.0,5.0,4.0,2.0,2,2014.0
3666,google,"Mountain View, CA",Former Employee - Product Manager,3.0,4.0,4.4,4.0,4.4,3.9,1,2014.0
3668,google,"Mountain View, CA",Former Employee - Developer Programs Engineer,5.0,5.0,5.0,4.0,4.0,4.0,0,2014.0
3669,google,"Mountain View, CA",Current Employee - Software Engineer,5.0,5.0,5.0,5.0,5.0,5.0,0,2014.0
3672,google,"San Jose, CA",Former Employee - Account Executive,4.0,4.0,5.0,5.0,5.0,4.0,0,2014.0
3673,google,"Mountain View, CA",Current Employee - Technical Writer,4.0,2.0,3.0,5.0,5.0,3.0,2,2014.0
3676,google,"Mountain View, CA",Former Employee - Product Marketing Manager,2.0,2.0,4.0,2.0,4.0,1.0,2,2014.0
3677,google,"Mountain View, CA",Current Employee - Senior Software Engineer,3.0,2.0,2.0,3.0,4.0,3.0,7,2014.0
3679,google,"Mountain View, CA",Former Employee - Staffing Manager,4.0,4.0,5.0,3.0,5.0,3.0,6,2014.0
3681,google,"Mountain View, CA",Former Employee - Software Engineer,5.0,4.0,5.0,5.0,5.0,5.0,0,2014.0
3682,google,"Mountain View, CA",Current Employee - Product Manager,5.0,4.0,5.0,5.0,5.0,4.0,0,2014.0
3683,google,"Mountain View, CA",Former Employee - Software Engineering Intern,5.0,5.0,5.0,5.0,5.0,5.0,0,2014.0
3688,google,"Mountain View, CA",Current Employee - Software Engineer,5.0,3.0,5.0,4.0,4.0,4.0,1,2014.0
3689,google,"Mountain View, CA",Current Employee - Senior Software Engineer,5.0,4.0,5.0,4.0,5.0,4.0,1,2014.0
3691,google,"Mountain View, CA",Former Employee - Strategic Partner Manager,3.0,1.0,5.0,3.0,4.0,2.0,1,2014.0
3693,google,"Mountain View, CA",Former Employee - Google [X],5.0,5.0,5.0,5.0,5.0,5.0,0,2014.0
3695,google,"Mountain View, CA",Former Employee - Technical Sourcer,2.0,1.0,1.0,3.0,5.0,4.0,1,2014.0
3696,google,"Mountain View, CA",Current Employee - Software Engineer,4.0,3.0,4.0,4.0,4.0,4.0,1,2014.0
3697,google,"Mountain View, CA",Current Employee - Account Strategist,4.0,4.0,5.0,3.0,4.0,3.0,1,2014.0
3703,google,"Mountain View, CA",Former Employee - Software Engineer,4.0,4.0,4.4,4.0,4.4,3.9,1,2014.0
3704,google,"Mountain View, CA",Former Employee - Senior Manager,4.0,4.0,4.0,4.0,5.0,4.0,2,2014.0
3706,google,"Mountain View, CA",Former Employee - Senior Software Engineer,2.0,3.0,1.0,3.0,4.0,2.0,5,2014.0
3707,google,"Mountain View, CA",Current Employee - Engineering Manager,5.0,3.0,4.0,5.0,5.0,4.0,2,2014.0
3710,google,"Mountain View, CA",Former Employee - Brand Manager,4.0,4.0,5.0,5.0,4.0,3.0,3,2014.0
3711,google,"San Francisco, CA",Current Employee - Marketing Manager,4.0,2.0,3.0,3.0,2.0,3.0,2,2014.0
3712,google,"Redwood City, CA",Current Employee - Software Engineer,3.0,5.0,4.0,5.0,5.0,2.0,0,2014.0
3716,google,"Mountain View, CA",Current Employee - Product Marketing Director,4.0,3.0,5.0,3.0,4.0,5.0,0,2014.0
3718,google,"Mountain View, CA",Former Employee - Software Engineer,5.0,5.0,5.0,5.0,5.0,5.0,1,2014.0
3719,google,"San Jose, CA",Current Employee - Software Engineer,5.0,5.0,5.0,5.0,5.0,5.0,1,2014.0
3722,google,"Mountain View, CA",Current Employee - Analytical Lead,4.0,3.0,3.0,5.0,5.0,5.0,3,2014.0
3727,google,"Mountain View, CA",Former Employee - Software Engineer,4.0,4.0,4.4,4.0,4.4,3.9,3,2014.0
3731,google,"Mountain View, CA",Current Employee - Finance Manager,4.0,2.0,4.0,3.0,5.0,3.0,3,2014.0
3737,google,"Mountain View, CA",Current Employee - Staff Software Engineer,5.0,5.0,5.0,5.0,5.0,5.0,0,2014.0
3738,google,"Mountain View, CA",Current Employee - Senior Software Engineer,4.0,5.0,3.0,3.0,4.0,3.0,0,2014.0
3739,google,"Mountain View, CA",Former Employee - Staff Software Engineer,5.0,5.0,3.0,5.0,5.0,3.0,1,2014.0
3742,google,"Mountain View, CA",Current Employee - Anonymous Employee,5.0,5.0,5.0,4.0,5.0,4.0,0,2014.0
3744,google,"Mountain View, CA",Current Employee - Recruiter,5.0,4.0,5.0,5.0,5.0,5.0,0,2014.0
3746,google,"Berkeley, CA",Current Employee - Software Engineer II,5.0,5.0,5.0,4.0,5.0,4.0,0,2014.0
3749,google,"Mountain View, CA",Current Employee - Design Manager,5.0,5.0,5.0,5.0,5.0,5.0,3,2014.0
3750,google,"Mountain View, CA",Current Employee - Software Engineer,5.0,4.0,4.0,4.0,4.0,3.0,2,2014.0
3752,google,"San Francisco, CA",Former Employee - Account Manager,4.0,5.0,5.0,4.0,4.0,4.0,3,2014.0
3753,google,"Mountain View, CA",Current Employee - Product Marketing Manager,4.0,5.0,3.0,5.0,5.0,3.0,3,2014.0
3754,google,"Mountain View, CA",Current Employee - Software Engineer,4.0,1.0,3.0,2.0,5.0,2.0,8,2014.0
3755,google,"Mountain View, CA",Current Employee - Staff Software Engineer,5.0,5.0,5.0,4.0,5.0,4.0,1,2014.0
3759,google,"Mountain View, CA",Former Employee - Web Developer,5.0,4.0,5.0,3.0,5.0,5.0,0,2014.0
3763,google,"Mountain View, CA",Current Employee - Software Engineer,5.0,4.0,5.0,5.0,5.0,4.0,0,2014.0
3764,google,"Mountain View, CA",Current Employee - Strategic Partner Development Lead,5.0,5.0,5.0,5.0,5.0,5.0,1,2014.0
3767,google,"Mountain View, CA",Current Employee - Technical Sourcer,1.0,1.0,1.0,1.0,3.0,1.0,12,2014.0
3769,google,"Mountain View, CA",Current Employee - Senior Analyst,5.0,5.0,5.0,4.0,4.0,4.0,2,2014.0
3772,google,"Mountain View, CA",Former Employee - Map Designer,5.0,5.0,5.0,5.0,5.0,5.0,5,2014.0
3773,google,"Mountain View, CA",Former Employee - Product Marketing Manager,5.0,3.0,5.0,5.0,5.0,5.0,0,2014.0
3776,google,"Mountain View, CA",Former Employee - Senior Software Engineer,4.0,3.0,4.0,4.0,5.0,3.0,1,2014.0
3779,google,"Mountain View, CA",Current Employee - Software Engineer,5.0,5.0,5.0,5.0,5.0,3.0,0,2014.0
3781,google,"Mountain View, CA",Current Employee - Software Engineer,5.0,4.0,4.0,4.0,4.0,4.0,3,2014.0
3782,google,"San Francisco, CA",Current Employee - Marketing Manager,2.0,3.0,1.0,2.0,4.0,1.0,6,2014.0
3783,google,"Mountain View, CA",Former Employee - SMB Account Manager,4.0,4.0,5.0,3.0,5.0,2.0,1,2014.0
3785,google,"Mountain View, CA",Current Employee - Product Marketing Manager,4.0,3.0,5.0,4.0,4.0,4.0,0,2014.0
3787,google,"Mountain View, CA",Current Employee - Director,5.0,4.0,4.0,4.0,4.0,3.0,0,2014.0
3789,google,"Mountain View, CA",Current Employee - Sales Manager,5.0,5.0,5.0,5.0,5.0,5.0,4,2014.0
3791,google,"San Jose, CA",Current Employee - Software Engineer,5.0,4.0,5.0,5.0,5.0,4.0,1,2014.0
3795,google,"Mountain View, CA",Current Employee - Software QA Engineer,3.0,3.0,2.0,3.0,3.0,2.0,0,2014.0
3797,google,"Mountain View, CA",Former Employee - Anonymous Employee,4.0,5.0,5.0,3.0,5.0,3.0,1,2014.0
3798,google,"Mountain View, CA",Former Employee - Compensation Analyst,4.0,3.0,5.0,4.0,5.0,4.0,1,2014.0
3802,google,"Los Angeles, CA",Current Employee - Anonymous Employee,5.0,5.0,5.0,4.0,5.0,4.0,2,2014.0
3805,google,"Mountain View, CA",Current Employee - Software Engineer,5.0,3.0,5.0,4.0,5.0,5.0,5,2014.0
3809,google,"Mountain View, CA",Former Employee - Design Manager,5.0,5.0,5.0,5.0,5.0,3.0,0,2014.0
3812,google,"Mountain View, CA",Current Employee - Software Engineer,5.0,4.0,4.0,4.0,4.0,3.0,0,2014.0
3813,google,"San Jose, CA",Former Employee - Software Engineer,4.0,5.0,4.0,4.0,4.0,4.0,0,2014.0
3817,google,"Mountain View, CA",Current Employee - Product Manager,5.0,4.0,5.0,3.0,5.0,4.0,0,2014.0
3821,google,"Mountain View, CA",Current Employee - Technical Solutions Engineer,5.0,4.0,4.0,5.0,5.0,5.0,0,2014.0
3822,google,"San Francisco, CA",Current Employee - Software Engineer,5.0,5.0,5.0,3.0,4.0,4.0,0,2014.0
3823,google,"Mountain View, CA",Current Employee - Senior Analyst,5.0,5.0,5.0,5.0,5.0,5.0,0,2014.0
3826,google,"Mountain View, CA",Current Employee - Search Engine Researcher,2.0,1.0,2.0,2.0,2.0,2.0,2,2014.0
3827,google,"Mountain View, CA",Current Employee - Staff Software Engineer,5.0,4.0,5.0,3.0,4.0,3.0,3,2014.0
3828,google,"Mountain View, CA",Current Employee - Senior Software Engineer,4.0,5.0,5.0,4.0,5.0,4.0,3,2014.0
3830,google,"Pasadena, CA",Former Employee - Software Engineer,5.0,5.0,5.0,5.0,5.0,5.0,0,2014.0
3835,google,"Mountain View, CA",Current Employee - Senior Software Engineer,5.0,4.0,5.0,4.0,3.0,5.0,0,2014.0
3836,google,"Mountain View, CA",Former Employee - Anonymous Employee,3.0,5.0,4.0,3.0,4.0,2.0,2,2014.0
3839,google,"Mountain View, CA",Current Employee - Anonymous Employee,4.0,4.0,5.0,3.0,5.0,5.0,1,2014.0
3842,google,"Palo Alto, CA",Current Employee - Software Engineer,4.0,3.0,3.0,4.0,5.0,3.0,2,2014.0
3843,google,"Mountain View, CA",Current Employee - Senior Software Engineer,3.0,3.0,4.0,2.0,2.0,4.0,2,2014.0
3844,google,"Mountain View, CA",Current Employee - Business Operations Associate,5.0,3.0,5.0,5.0,4.0,4.0,0,2014.0
3856,google,"Mountain View, CA",Former Employee - Financial Analyst II,4.0,5.0,4.0,4.0,5.0,4.0,3,2014.0
3863,google,"Mountain View, CA",Former Employee - Recruiter,2.0,1.0,3.0,2.0,4.0,2.0,9,2014.0
3864,google,"Mountain View, CA",Current Employee - Software Engineer,5.0,3.0,4.0,3.0,5.0,4.0,0,2014.0
3866,google,"Mountain View, CA",Current Employee - BizOps Associate,5.0,4.0,5.0,5.0,5.0,5.0,1,2014.0
3867,google,"Mountain View, CA",Former Employee - Software Engineer,5.0,4.0,5.0,5.0,5.0,5.0,0,2014.0
3872,google,"Mountain View, CA",Former Employee - Senior Software Engineer,4.0,4.0,4.0,3.0,4.0,3.0,2,2014.0
3875,google,"Mountain View, CA",Current Employee - Software Engineer III,5.0,5.0,5.0,5.0,5.0,5.0,0,2014.0
3877,google,"Mountain View, CA",Current Employee - Analyst,5.0,3.0,5.0,5.0,5.0,5.0,0,2014.0
3879,google,"Mountain View, CA",Former Employee - Human Resources Generalist,1.0,3.0,2.0,4.0,4.0,3.0,10,2014.0
3881,google,"Mountain View, CA",Former Employee - Sales,5.0,5.0,5.0,4.0,4.0,5.0,0,2014.0
3884,google,"Mountain View, CA",Former Employee - Software Engineer,4.0,5.0,5.0,5.0,5.0,5.0,10,2014.0
3886,google,"Mountain View, CA",Current Employee - Software Engineer,5.0,5.0,4.0,5.0,5.0,5.0,14,2014.0
3892,google,"San Francisco, CA",Former Employee - Tech Lead,2.0,2.0,3.0,1.0,2.0,1.0,14,2014.0
3893,google,"Mountain View, CA",Current Employee - Legal Intern,5.0,5.0,5.0,5.0,5.0,5.0,2,2014.0
3895,google,"Mountain View, CA",Current Employee - Staff Software Engineer,5.0,5.0,5.0,4.0,4.0,5.0,1,2014.0
3896,google,"Mountain View, CA",Current Employee - Software Engineer,4.0,4.0,4.4,4.0,4.4,3.9,2,2014.0
3897,google,"Mountain View, CA",Current Employee - Software Engineer,4.0,5.0,4.0,2.0,4.0,4.0,3,2014.0
3898,google,"Mountain View, CA",Current Employee - Software Engineer,4.0,3.0,3.0,3.0,3.0,3.0,0,2014.0
3900,google,"Mountain View, CA",Current Employee - Senior Software Engineer,5.0,2.0,5.0,4.0,5.0,4.0,8,2014.0
3904,google,"San Francisco, CA",Former Employee - Senior Software Engineer,5.0,5.0,4.0,3.0,5.0,4.0,2,2014.0
3907,google,"Mountain View, CA",Former Employee - Technical Support Engineer,4.0,5.0,5.0,4.0,5.0,2.0,1,2014.0
3913,google,"Mountain View, CA",Former Employee - Compensation Analyst,5.0,2.0,3.0,5.0,5.0,3.0,1,2014.0
3916,google,"Mountain View, CA",Former Employee - Legal Assistant,5.0,5.0,5.0,4.0,5.0,5.0,3,2014.0
3918,google,"Mountain View, CA",Current Employee - Software Engineer III,5.0,4.0,5.0,4.0,5.0,4.0,2,2014.0
3919,google,"San Francisco, CA",Current Employee - Software Engineer II,5.0,5.0,4.0,4.0,5.0,4.0,2,2014.0
3920,google,"Mountain View, CA",Current Employee - Senior Software Engineer,5.0,5.0,5.0,5.0,5.0,4.0,2,2014.0
3922,google,"Mountain View, CA",Former Employee - Anonymous Employee,3.0,3.0,3.0,1.0,5.0,2.0,4,2014.0
3925,google,"Mountain View, CA",Current Employee - Software Engineer III,5.0,5.0,5.0,5.0,5.0,4.0,1,2014.0
3927,google,"San Francisco, CA",Former Employee - Relationship Manager,4.0,5.0,4.0,2.0,5.0,3.0,2,2014.0
3931,google,"Mountain View, CA",Former Employee - New Business Development,5.0,4.0,4.4,4.0,4.4,3.9,2,2014.0
3933,google,"Mountain View, CA",Current Employee - Finance Manager,5.0,4.0,5.0,5.0,5.0,5.0,3,2014.0
3937,google,"Mountain View, CA",Current Employee - Software Engineer,5.0,3.0,5.0,4.0,5.0,4.0,2,2014.0
3938,google,"Mountain View, CA",Former Employee - Group Product Manager,4.0,5.0,5.0,4.0,5.0,5.0,2,2014.0
3939,google,"Mountain View, CA",Current Employee - Program Manager,5.0,5.0,5.0,5.0,5.0,5.0,2,2014.0
3940,google,"Mountain View, CA",Former Employee - Product Marketing Manager,5.0,5.0,5.0,5.0,5.0,5.0,2,2014.0
3943,google,"Mountain View, CA",Former Employee - Senior Strategist,5.0,3.0,5.0,4.0,4.0,5.0,2,2014.0
3944,google,"San Francisco, CA",Former Employee - Product Specialist,5.0,5.0,5.0,4.0,5.0,5.0,4,2014.0
3948,google,"Mountain View, CA",Current Employee - Software Engineer,5.0,5.0,4.0,4.0,3.0,2.0,0,2014.0
3950,google,"Mountain View, CA",Former Employee - Google Response Technician,5.0,4.0,5.0,1.0,4.0,4.0,0,2014.0
3955,google,"Mountain View, CA",Former Employee - Account Executive,4.0,5.0,4.0,5.0,4.0,5.0,3,2014.0
3958,google,"Mountain View, CA",Former Employee - Hardware Engineer,5.0,1.0,5.0,5.0,2.0,4.0,4,2014.0
3960,google,"Mountain View, CA",Current Employee - SWE,4.0,4.0,4.4,4.0,4.4,3.9,2,2014.0
3964,google,"Mountain View, CA",Current Employee - Software Engineer,5.0,4.0,5.0,5.0,5.0,4.0,1,2014.0
3965,google,"Mountain View, CA",Former Employee - Account Manager,4.0,3.0,4.0,3.0,5.0,4.0,4,2014.0
3968,google,"Mountain View, CA",Current Employee - Sales,5.0,4.0,5.0,4.0,3.0,5.0,2,2014.0
3973,google,"Mountain View, CA",Former Employee - Business Analyst,5.0,4.0,4.0,5.0,5.0,5.0,1,2014.0
3974,google,"Mountain View, CA",Former Employee - Technical Specialist,3.0,1.0,2.0,2.0,3.0,1.0,0,2014.0
3976,google,"Mountain View, CA",Former Employee - Team Lead,3.0,1.0,3.0,3.0,4.0,2.0,0,2014.0
3979,google,"Santa Monica, CA",Current Employee - Senior Software Engineer,5.0,3.0,4.0,5.0,5.0,5.0,5,2014.0
3980,google,"Mountain View, CA",Former Employee - Product Operations and Support Associate,4.0,5.0,5.0,3.0,5.0,4.0,1,2014.0
3983,google,"Mountain View, CA",Current Employee - Software Engineer In Test III,5.0,5.0,5.0,5.0,5.0,5.0,2,2014.0
3984,google,"Mountain View, CA",Former Employee - Telecom Software Engineer,5.0,5.0,5.0,5.0,5.0,5.0,0,2014.0
3985,google,"Mountain View, CA",Former Employee - Software Engineer,5.0,5.0,5.0,5.0,5.0,3.0,0,2014.0
3986,google,"Mountain View, CA",Current Employee - Mechanical Engineer,5.0,4.0,4.0,4.0,4.0,4.0,0,2014.0
3987,google,"San Francisco, CA",Former Employee - Senior Strategist,4.0,5.0,4.0,3.0,4.0,3.0,2,2014.0
3990,google,"Mountain View, CA",Current Employee - Software Engineer III,5.0,4.0,5.0,4.0,5.0,4.0,0,2014.0
3991,google,"San Francisco, CA",Former Employee - Senior Account Manager,5.0,5.0,5.0,3.0,5.0,4.0,6,2014.0
3993,google,"Mountain View, CA",Current Employee - Anonymous Employee,5.0,5.0,5.0,5.0,5.0,5.0,6,2014.0
3995,google,"San Francisco, CA",Current Employee - Software Engineer,5.0,4.0,4.4,4.0,4.4,3.9,1,2014.0
3996,google,"Mountain View, CA",Former Employee - Technical Program Manager,4.0,4.0,4.0,4.0,4.0,3.0,2,2014.0
3997,google,"Mountain View, CA",Current Employee - SWE,4.0,5.0,3.0,4.0,4.0,4.0,1,2014.0
3999,google,"Mountain View, CA",Current Employee - Business Analyst,5.0,2.0,4.0,3.0,5.0,4.0,0,2014.0
4001,google,"Sunnyvale, CA",Current Employee - Software Engineer In Test,5.0,5.0,4.0,4.0,4.0,5.0,1,2014.0
4002,google,"Mountain View, CA",Former Employee - Corporate Operations Engineer,3.0,4.0,2.0,3.0,4.0,3.0,4,2014.0
4005,google,"San Francisco, CA",Current Employee - Engineer,3.0,1.0,3.0,4.0,4.0,3.0,1,2014.0
4006,google,"Calif City, CA",Former Employee - Account Manager,3.0,2.0,4.0,4.0,5.0,3.0,0,2014.0
4007,google,"Mountain View, CA",Current Employee - Anonymous Employee,4.0,5.0,5.0,3.0,4.0,3.0,0,2014.0
4009,google,"Mountain View, CA",Former Employee - DoubleClick Campaign Manager,4.0,2.0,4.0,4.0,4.0,3.0,6,2014.0
4010,google,"Mountain View, CA",Former Employee - Operations Analyst,4.0,2.0,5.0,3.0,4.0,3.0,0,2014.0
4011,google,"Mountain View, CA",Current Employee - Software Engineer III,5.0,5.0,5.0,4.0,5.0,4.0,0,2014.0
4015,google,"Mountain View, CA",Former Employee - Product Marketing Manager,4.0,1.0,2.0,4.0,3.0,2.0,41,2013.0
4016,google,"Mountain View, CA",Current Employee - Product Manager,5.0,5.0,5.0,5.0,5.0,5.0,0,2014.0
4024,google,"Mountain View, CA",Former Employee - Program Manager,3.0,3.0,4.0,3.0,4.0,4.0,1,2014.0
4025,google,"Mountain View, CA",Current Employee - Program Manager III,5.0,5.0,5.0,5.0,5.0,5.0,11,2013.0
4026,google,"Mountain View, CA",Current Employee - Software Engineer,5.0,5.0,5.0,5.0,5.0,5.0,0,2013.0
4029,google,"Mountain View, CA",Current Employee - Software Engineer In Test II,5.0,5.0,5.0,5.0,5.0,5.0,1,2013.0
4030,google,"Los Angeles, CA",Current Employee - Senior Software Engineer,5.0,4.0,5.0,4.0,5.0,4.0,1,2013.0
4032,google,"Mountain View, CA",Former Employee - Online Operations Associate,3.0,4.0,2.0,2.0,3.0,2.0,1,2014.0
4036,google,"Mountain View, CA",Current Employee - Software Engineer,3.0,4.0,4.0,2.0,3.0,2.0,0,2014.0
4037,google,"San Francisco, CA",Former Employee - Development Associate,4.0,5.0,4.0,3.0,5.0,2.0,0,2014.0
4040,google,"Mountain View, CA",Current Employee - Project Manager,4.0,4.0,5.0,4.0,4.0,5.0,0,2013.0
4041,google,"Mountain View, CA",Former Employee - Corporate Counsel,3.0,2.0,5.0,2.0,3.0,4.0,2,2013.0
4044,google,"Mountain View, CA",Current Employee - Operations Specialist,5.0,5.0,5.0,4.0,5.0,5.0,1,2013.0
4045,google,"Mountain View, CA",Current Employee - Software Engineer III,2.0,1.0,3.0,2.0,3.0,1.0,7,2013.0
4047,google,"Mountain View, CA",Former Employee - User Analyst,4.0,5.0,5.0,3.0,4.0,4.0,1,2013.0
4048,google,"Mountain View, CA",Current Employee - Visual Designer,5.0,4.0,5.0,5.0,5.0,5.0,3,2013.0
4052,google,"Mountain View, CA",Former Employee - Internal Technology Resident,4.0,3.0,5.0,3.0,4.0,4.0,2,2013.0
4054,google,"Mountain View, CA",Current Employee - SRE,5.0,5.0,4.0,4.0,3.0,5.0,0,2013.0
4055,google,"Mountain View, CA",Current Employee - Network Engineer,4.0,5.0,5.0,4.0,4.0,5.0,0,2013.0
4058,google,"Mountain View, CA",Former Employee - Legal Assistant,5.0,3.0,5.0,4.0,4.0,3.0,2,2013.0
4061,google,"Mountain View, CA",Current Employee - Data Scientist,5.0,5.0,5.0,5.0,5.0,4.0,1,2013.0
4064,google,"Mountain View, CA",Current Employee - Anonymous Employee,5.0,2.0,5.0,5.0,5.0,5.0,0,2013.0
4065,google,"San Francisco, CA",Current Employee - Software Engineer,5.0,2.0,4.0,4.0,5.0,1.0,3,2013.0
4067,google,"Mountain View, CA",Former Employee - Software Engineer III,4.0,3.0,4.0,4.0,5.0,4.0,0,2013.0
4070,google,"Mountain View, CA",Current Employee - Senior Software Engineer,5.0,5.0,5.0,5.0,5.0,5.0,0,2013.0
4072,google,"Mountain View, CA",Former Employee - Software Developer,3.0,2.0,3.0,4.0,5.0,5.0,0,2013.0
4073,google,"Mountain View, CA",Current Employee - Software Engineer III,5.0,5.0,5.0,5.0,5.0,5.0,0,2013.0
4075,google,"Mountain View, CA",Current Employee - Product Manager,5.0,4.0,5.0,3.0,5.0,5.0,4,2013.0
